-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.166667,22,0.166667,37
-0.166667,22,0.166667,37
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.166667,22,0.166667,37
-0.166667,22,0.166667,37
-0.166667,22,0.166667,37
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.166667,22,0.166667,37
-0.166667,22,0.166667,37
-0.166667,22,0.166667,37
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.166667,22,0.166667,37
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
0.0555556,33,-0.0555556,26
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.111111,24,0.111111,35
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0,30,0,30
0,30,0,30
0,30,0,30
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
0,30,0,30
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
0,30,0,30
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.111111,24,0.111111,35
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0,30,0,30
0,30,0,30
-0.111111,24,0.111111,35
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
0.0555556,33,-0.0555556,26
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
-0.0555556,26,0.0555556,33
0,30,0,30
-0.0555556,26,0.0555556,33
